stem,split,cls,cls_name,w,h,area,ar,cx,cy,max_eye_w,source,vg
yawn_new_725_jpg.rf.fdaf34c9fdf1e33c4687376886b0c3d3,val,2,yawning,1.0,0.799219,0.799219,1.2512215049942506,0.5,0.4,0.0,yawn_new,44839
yawn_new_740_jpg.rf.762da697ef0287a91bff67dc895262f3,val,2,yawning,0.751563,0.801562,0.602424341406,0.9376230410124232,0.375781,0.400781,0.0,yawn_new,44841
yawn_new_740_jpg.rf.a056af14fb601a95dcef1015e2b87ba3,val,2,yawning,0.751563,0.801562,0.602424341406,0.9376230410124232,0.375781,0.400781,0.0,yawn_new,44841
yawn_new_748_jpg.rf.9c11d775d0f553bfe69a2b6a02986b8f,val,2,yawning,0.907813,0.782813,0.710647817969,1.1596805367309946,0.546094,0.391406,0.0,yawn_new,44842
yawn_new_762_jpg.rf.a3bce9c53ede9d953a0b3557768bcea1,val,2,yawning,1.0,0.807813,0.807813,1.2379102589336888,0.5,0.403906,0.0,yawn_new,44844
yawn_new_762_jpg.rf.a704b65ef3c959fc5bf3ff1a94c3f694,val,2,yawning,1.0,0.807813,0.807813,1.2379102589336888,0.5,0.403906,0.0,yawn_new,44844
yawn_new_779_jpg.rf.809316e4899867df3419b2c751f4bb68,val,2,yawning,0.870313,0.900781,0.783961414453,0.9661760183662843,0.564844,0.469531,0.0,yawn_new,44845
yawn_new_779_jpg.rf.8698299278b31f034b94e3d78809fb19,val,2,yawning,0.870313,0.900781,0.783961414453,0.9661760183662843,0.435156,0.469531,0.0,yawn_new,44846
yawn_new_780_jpg.rf.07e4bf82aaaeb64f9f1f6e41b4bd9d03,val,2,yawning,0.932031,0.807813,0.752906758203,1.1537707365442251,0.519531,0.484375,0.0,yawn_new,44847
yawn_new_788_jpg.rf.61dd9751107edcec5755aaaa848a0a26,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44848
yawn_new_788_jpg.rf.eeed33129b8d8ebdc9b486d4105d435e,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44849
yawn_new_805_jpg.rf.2174284df41aabaeab0f579856b4d2aa,val,2,yawning,0.997656,0.914062,0.911919438672,1.09145331498301,0.499219,0.457031,0.0,yawn_new,44850
yawn_new_806_jpg.rf.1e1d8cdd6221480be93a8eaede3d600c,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44851
yawn_new_806_jpg.rf.cb1d2757f9b3154ce9748836ae25bbae,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44852
yawn_new_826_jpg.rf.1a473234aba85a3d6cccb26b84f97b6f,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44854
yawn_new_826_jpg.rf.3efaba8e22f2acaa1d2cfc4ff348fc7f,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44854
yawn_new_834_jpg.rf.d8500560e01d1e5179ca6ad5b0c0f86c,val,2,yawning,0.854688,0.971094,0.829982388672,0.8801290091381473,0.427344,0.509375,0.0,yawn_new,44855
yawn_new_837_jpg.rf.5631f0f5337385a0b0d9ecea9fe86147,val,2,yawning,1.0,0.783594,0.783594,1.2761710783900846,0.5,0.392188,0.0,yawn_new,44856
yawn_new_844_jpg.rf.13909fb49e4203579d2db469155bc457,val,2,yawning,1.0,0.854688,0.854688,1.1700175970646598,0.5,0.427344,0.0,yawn_new,44857
yawn_new_844_jpg.rf.b6ad18f2193d816e5687098dad6e91ca,val,2,yawning,1.0,0.854688,0.854688,1.1700175970646598,0.5,0.427344,0.0,yawn_new,44858
yawn_new_862_jpg.rf.2fb2acf75e5433286849d6c44ceae7b0,val,2,yawning,0.94375,0.960938,0.9068852374999999,0.9821133101199037,0.471875,0.497656,0.0,yawn_new,44860
yawn_new_862_jpg.rf.6aea94da3d06a75b32662ca845b6b77f,val,2,yawning,0.94375,0.960938,0.9068852374999999,0.9821133101199037,0.471875,0.497656,0.0,yawn_new,44860
yawn_new_872_jpg.rf.faedb945a2de4864720c6c048d231e8a,val,2,yawning,0.971094,0.863281,0.838326999414,1.1248874931800885,0.485938,0.432031,0.0,yawn_new,44861
yawn_new_87_jpg.rf.f6f7368425e42dbc71acf4eb8eedda12,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44862
yawn_new_87_jpg.rf.faed8c0195875f82bb6de3fc982127b7,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44863
yawn_new_88_jpg.rf.a4969ca8770b8491a683c94bf5789419,val,2,yawning,1.0,0.764844,0.764844,1.3074561609949218,0.5,0.430469,0.0,yawn_new,44864
yawn_new_897_jpg.rf.bf167dad2ab66dfab6c2a7129ce58e80,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44865
yawn_new_897_jpg.rf.fd68334490c6b5e172b4a8d9a3d40b02,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44866
yawn_new_909_jpg.rf.1d3fe610e1a8c26e13a5dcad9dd5e94b,val,2,yawning,0.989844,0.938281,0.928751818164,1.0549547523609664,0.504687,0.469531,0.0,yawn_new,44867
yawn_new_909_jpg.rf.ec022bde92f4954ab6fe477d9d4579ca,val,2,yawning,0.989844,0.938281,0.928751818164,1.0549547523609664,0.495312,0.469531,0.0,yawn_new,44868
yawn_new_922_jpg.rf.1bab1aa1d64c50c73e431c2cb9f5a916,val,2,yawning,0.882812,0.85625,0.755907775,1.0310213138686133,0.441406,0.428125,0.0,yawn_new,44870
yawn_new_922_jpg.rf.b121df21a04c512735a0992acc1602cf,val,2,yawning,0.882812,0.85625,0.755907775,1.0310213138686133,0.441406,0.428125,0.0,yawn_new,44870
yawn_new_924_jpg.rf.a44f576e06c8ef15c4e83f112b9e548c,val,2,yawning,0.889844,0.896094,0.7973838693359999,0.9930252852937304,0.523438,0.457031,0.0,yawn_new,44871
yawn_new_947_jpg.rf.068cf57cc8f8e2a29d5a9f80e45b30c5,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44873
yawn_new_947_jpg.rf.b7a88dde628d84640f24097404d4ef9b,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44873
yawn_new_949_jpg.rf.2bf992363ab70e37cd6ac5b05ad7607d,val,2,yawning,0.99375,0.895312,0.8897163,1.1099482638454528,0.503125,0.447656,0.0,yawn_new,44874
yawn_new_967_jpg.rf.33939f61dd5ac74638b1517bc98b0828,val,2,yawning,1.0,0.95625,0.95625,1.0457516339869282,0.5,0.478125,0.0,yawn_new,44876
yawn_new_967_jpg.rf.e3d23cdcef730d4023e84d884a5eae32,val,2,yawning,1.0,0.95625,0.95625,1.0457516339869282,0.5,0.478125,0.0,yawn_new,44876
yawn_new_984_jpg.rf.1382b835e8c076e0b390c9b866bd43e5,val,2,yawning,1.0,0.767188,0.767188,1.3034614722858022,0.5,0.383594,0.0,yawn_new,44877
yawn_new_984_jpg.rf.1d35e2a84b614dbfa51ca02523150130,val,2,yawning,1.0,0.767188,0.767188,1.3034614722858022,0.5,0.383594,0.0,yawn_new,44878
yawn_new_988_jpg.rf.abbece5e403a4091e6414464978376b7,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44879
yawn_new_995_jpg.rf.02f1f6c765898904a6d816d2f140cf6c,val,2,yawning,0.9625,0.973437,0.9369331125,0.9887645528164638,0.48125,0.508594,0.0,yawn_new,44880
yawn_new_995_jpg.rf.6d203b5be6fbc4c840394a9d568f2f9e,val,2,yawning,0.9625,0.973437,0.9369331125,0.9887645528164638,0.51875,0.508594,0.0,yawn_new,44881
Yimg_000032_jpg.rf.1948164d585db3c7877b0f8534db6030,val,2,yawning,0.5375,0.2125,0.11421875,2.5294117647058822,0.583594,0.521875,0.0,Yimg,44882
Yimg_000033_jpg.rf.64838e896c161e8b0568f82e10738d70,val,2,yawning,0.573438,0.225,0.12902355000000001,2.5486133333333334,0.425781,0.467187,0.0,Yimg,44886
Yimg_000034_jpg.rf.ce5ddda0942d46a22aabc6f614891d78,val,2,yawning,0.589063,0.235937,0.138981757031,2.496696151938865,0.56875,0.535937,0.0,Yimg,44890
Yimg_0000368_jpg.rf.3752a068d64e7e1c58fa205171c7245c,val,2,yawning,0.559375,0.21875,0.12236328124999998,2.557142857142857,0.509375,0.541406,0.0,Yimg,44894
Yimg_0000368_jpg.rf.414709f7b84092852b08582c8dfe6228,val,2,yawning,0.559375,0.21875,0.12236328124999998,2.557142857142857,0.490625,0.458594,0.0,Yimg,44895
Yimg_000036_jpg.rf.6389965c317f706a5bf3b9ba39402556,val,2,yawning,0.621875,0.240625,0.149638671875,2.5844155844155843,0.548438,0.536719,0.0,Yimg,44898
Yimg_000038_jpg.rf.a1708ba5ebe1d7f355270baedba67dc7,val,2,yawning,0.626563,0.246875,0.154682740625,2.5379767088607594,0.549219,0.542969,0.0,Yimg,44903
Yimg_000038_jpg.rf.f1ad0fd75cebcf307aad8ea20e15b854,val,2,yawning,0.626563,0.246875,0.154682740625,2.5379767088607594,0.450781,0.457031,0.0,Yimg,44909
Yimg_000039_jpg.rf.c98219e1cef7fe617e1b5f85ba4b443d,val,2,yawning,0.645312,0.24375,0.15729479999999998,2.647433846153846,0.458594,0.458594,0.0,Yimg,44913
Yimg_000039_jpg.rf.cd28606b6316ea8f0afcd0c780689428,val,2,yawning,0.645312,0.24375,0.15729479999999998,2.647433846153846,0.541406,0.541406,0.0,Yimg,44908
Yimg_000040_jpg.rf.1bfd32da81f654565301424659e2be79,val,2,yawning,0.639062,0.246875,0.15776843125,2.588605569620253,0.453125,0.458594,0.0,Yimg,44909
Yimg_000041_jpg.rf.5ac7e33c1be71dd403bae3e5f38aacda,val,2,yawning,0.64375,0.239063,0.15389680625000002,2.6928048255062476,0.446094,0.454688,0.0,Yimg,44913
Yimg_000042_jpg.rf.299040ff50b74ef917f6af66ec4a6d9b,val,2,yawning,0.575,0.21875,0.12578124999999998,2.6285714285714286,0.453125,0.491406,0.0,Yimg,44915
Yimg_000042_jpg.rf.88b4e7702fdcba4300cdc3f7348313a8,val,2,yawning,0.575,0.21875,0.12578124999999998,2.6285714285714286,0.453125,0.491406,0.0,Yimg,44921
Yimg_000043_jpg.rf.b2474567415b761a637c458dbfc5d172,val,2,yawning,0.5625,0.21875,0.123046875,2.5714285714285716,0.450781,0.488281,0.0,Yimg,44919
Yimg_000044_jpg.rf.0ee06fb8c44507fce229e69e3830ef98,val,2,yawning,0.571875,0.21875,0.12509765625,2.6142857142857143,0.445312,0.485938,0.0,Yimg,44921
Yimg_000045_jpg.rf.b165b2ad44cebdf10f579d7591da5134,val,2,yawning,0.565625,0.21875,0.12373046875000002,2.585714285714286,0.55625,0.514062,0.0,Yimg,44925
Yimg_000047_jpg.rf.78e4d6d52fac8cce1a5caf91f688d949,val,2,yawning,0.55,0.209375,0.11515625000000002,2.626865671641791,0.552344,0.508594,0.0,Yimg,44930
Yimg_000048_jpg.rf.99ea146e529de660b22b55f4dc95f87c,val,2,yawning,0.553125,0.223438,0.12358914374999999,2.475518935901682,0.453906,0.489063,0.0,Yimg,44937
Yimg_000050_jpg.rf.d7bfb0031e9531d6f66ddce3ff74a514,val,2,yawning,0.540625,0.215625,0.116572265625,2.5072463768115942,0.439063,0.490625,0.0,Yimg,44940
Yimg_000051_jpg.rf.e6f47614a64a88853ffd15e9945b3d41,val,2,yawning,0.540625,0.21875,0.11826171875000001,2.4714285714285715,0.564063,0.508594,0.0,Yimg,44944
Yimg_000122_jpg.rf.4435d606871ee0ba3825f926e38f3440,val,2,yawning,0.251563,0.669531,0.16842922695299997,0.37573017530181574,0.45,0.417187,0.0,Yimg,44968
Yimg_000122_jpg.rf.5994c264a68eebc8f8177de22aa27b1b,val,2,yawning,0.66875,0.251563,0.16823275624999998,2.658379809431435,0.417187,0.55,0.0,Yimg,44946
Yimg_000122_jpg.rf.5bf460575fd7e22099ff270139427d5d,val,2,yawning,0.66875,0.251563,0.16823275624999998,2.658379809431435,0.417187,0.55,0.0,Yimg,44947
Yimg_000123_jpg.rf.574564c50714acd3cd26a2d7e1d6d3fd,val,2,yawning,0.66875,0.251563,0.16823275624999998,2.658379809431435,0.415625,0.547656,0.0,Yimg,44973
Yimg_000123_jpg.rf.b9c890994830d2fe3612b73db543e929,val,2,yawning,0.66875,0.251563,0.16823275624999998,2.658379809431435,0.584375,0.452344,0.0,Yimg,44949
Yimg_000124_jpg.rf.9d45e3cb64c50dd458376acc260d20a5,val,2,yawning,0.670312,0.25,0.167578,2.681248,0.420312,0.546094,0.0,Yimg,44952
Yimg_000125_jpg.rf.4288d1990e0bd5acaecabad25efff49e,val,2,yawning,0.664062,0.24375,0.16186511250000002,2.724356923076923,0.419531,0.547656,0.0,Yimg,44954
Yimg_000125_jpg.rf.5a756c3c6680d4da790dbe09ddcb158d,val,2,yawning,0.664062,0.24375,0.16186511250000002,2.724356923076923,0.419531,0.547656,0.0,Yimg,44955
Yimg_000127_jpg.rf.e105a2ca5474a6b6d9897f39c1f95880,val,2,yawning,0.620313,0.2375,0.14732433749999999,2.611844210526316,0.419531,0.540625,0.0,Yimg,44962
Yimg_000128_jpg.rf.7b0093656a9576a0437b1f224997d6a6,val,2,yawning,0.59375,0.234375,0.13916015625,2.533333333333333,0.578125,0.457031,0.0,Yimg,44965
Yimg_000130_jpg.rf.2c6bfc3b5395307e1c0be0177deee4c0,val,2,yawning,0.603125,0.235937,0.142299503125,2.556296808046216,0.582812,0.45625,0.0,Yimg,44969
Yimg_000130_jpg.rf.e5e83b8ed858ce12de0207e505453853,val,2,yawning,0.603125,0.235937,0.142299503125,2.556296808046216,0.582812,0.45625,0.0,Yimg,44971
Yimg_000131_jpg.rf.04beaf12a055b3df8d4aba8e61697e88,val,2,yawning,0.6,0.228125,0.136875,2.6301369863013697,0.588281,0.463281,0.0,Yimg,44972
Yimg_000152_jpg.rf.19caeb0b0d41471ec22eeda4e9974512,val,2,yawning,0.201563,0.495312,0.09983657265599999,0.4069414833478696,0.444531,0.35625,0.0,Yimg,44999
Yimg_000152_jpg.rf.213b8791fb4f19b036f732f7de0f4759,val,2,yawning,0.495312,0.201563,0.09983657265599999,2.457355764698878,0.64375,0.444531,0.0,Yimg,44980
Yimg_000152_jpg.rf.d129169efb509fa90e9a4f56e4839d1f,val,2,yawning,0.495312,0.201563,0.09983657265599999,2.457355764698878,0.35625,0.555469,0.0,Yimg,44977
Yimg_000153_jpg.rf.4202b778abbf6de887b53ea733b23b63,val,2,yawning,0.495312,0.203125,0.10061025,2.4384590769230767,0.366406,0.55625,0.0,Yimg,45000
Yimg_000154_jpg.rf.968b76ab05216e344fb208879a598b5d,val,2,yawning,0.5125,0.207813,0.10650416249999999,2.4661594799170405,0.639062,0.445312,0.0,Yimg,44981
Yimg_000157_jpg.rf.63d90f2219dbe3bbf285034418474ed6,val,2,yawning,0.528125,0.209375,0.11057617187499999,2.522388059701492,0.367188,0.564063,0.0,Yimg,44992
Yimg_000159_jpg.rf.6c93bfb846ca87ad92f29abfbef6552c,val,2,yawning,0.525,0.2125,0.1115625,2.4705882352941178,0.626563,0.435156,0.0,Yimg,44996
Yimg_000161_jpg.rf.4861d007949e121855cadd06b53c85f6,val,2,yawning,0.496875,0.204687,0.10170385312500001,2.427486845769394,0.382031,0.557031,0.0,Yimg,45002
Yimg_000196_jpg.rf.db582c708edc12ac943780700841f376,val,2,yawning,0.421875,0.178125,0.075146484375,2.3684210526315788,0.544531,0.496875,0.0,Yimg,45019
Yimg_000199_jpg.rf.c4709a80dc162e4363b309bc49fa4e99,val,2,yawning,0.425,0.173437,0.073710725,2.450457514832475,0.554688,0.494531,0.0,Yimg,45027
Yimg_000200_jpg.rf.7704a9a5ff113da916a48bfd06963e41,val,2,yawning,0.4125,0.165625,0.0683203125,2.490566037735849,0.533594,0.49375,0.0,Yimg,45030
Yimg_000201_jpg.rf.1594f4bf9f1941515cd0f316e7ea12d3,val,2,yawning,0.4125,0.16875,0.069609375,2.444444444444444,0.470313,0.503125,0.0,Yimg,45032
Yimg_000212_jpg.rf.b6c0ccb6e19d3e8e2bb8b31755b887ae,val,2,yawning,0.4,0.16875,0.0675,2.3703703703703702,0.360938,0.494531,0.0,Yimg,45037
Yimg_000213_jpg.rf.af076840d4f2e9b9d1439af62005cc92,val,2,yawning,0.4,0.16875,0.0675,2.3703703703703702,0.640625,0.50625,0.0,Yimg,45049
Yimg_000214_jpg.rf.3ee0bd58660719f9544c40b382a7f458,val,2,yawning,0.403125,0.16875,0.06802734375000001,2.388888888888889,0.360156,0.494531,0.0,Yimg,45041
Yimg_000217_jpg.rf.92edd63e87b218b0357b1f5e7ff7878c,val,2,yawning,0.40625,0.171875,0.06982421875,2.3636363636363638,0.6375,0.50625,0.0,Yimg,45050
Yimg_000218_jpg.rf.7dff62aac34e1a64de55e816a504bb81,val,2,yawning,0.40625,0.171875,0.06982421875,2.3636363636363638,0.636719,0.50625,0.0,Yimg,45054
Yimg_000219_jpg.rf.0ca2018bc192205ca0d994f08c6985d9,val,2,yawning,0.409375,0.171875,0.070361328125,2.381818181818182,0.6375,0.505469,0.0,Yimg,45056
Yimg_000219_jpg.rf.3fdadf30702bf653e6c429c7fe95db93,val,2,yawning,0.409375,0.171875,0.070361328125,2.381818181818182,0.3625,0.494531,0.0,Yimg,45057
Yimg_000221_jpg.rf.4ebedb74efadac2dd168ef26ac9304f6,val,2,yawning,0.409375,0.173437,0.07100077187500001,2.3603671650224576,0.636719,0.505469,0.0,Yimg,45062
000007_jpg.rf.32932ccfe640d3ad994cdcaa584d5044,test,1,open_eye,0.446875,0.34375,0.15361328125,1.3,0.515625,0.532813,0.446875,bare_numeric,48678
000007_jpg.rf.567039848c9fec4bb4e93c2074983a6b,test,1,open_eye,0.34375,0.446875,0.15361328125,0.7692307692307692,0.467187,0.515625,0.34375,bare_numeric,48679
000007_jpg.rf.f5f4a65525b83f701e343883a00cc332,test,1,open_eye,0.34375,0.446875,0.15361328125,0.7692307692307692,0.532813,0.484375,0.34375,bare_numeric,45067
000009_jpg.rf.4d9c8a2d44c3ed99368f81dfb610dae7,test,1,open_eye,0.134375,0.048438,0.00650885625,2.774164911846071,0.388281,0.523438,0.134375,bare_numeric,45068
000011_jpg.rf.759ef821dec83a3543df405f03512c6b,test,1,open_eye,0.209375,0.367188,0.07687998750000001,0.5702119894985674,0.739062,0.53125,0.214062,bare_numeric,45070
000011_jpg.rf.759ef821dec83a3543df405f03512c6b,test,1,open_eye,0.214062,0.3625,0.077597475,0.5905158620689656,0.288281,0.546094,0.214062,bare_numeric,45070
000011_jpg.rf.d11ded2140ded5b2f9b0711916425051,test,1,open_eye,0.209375,0.367188,0.07687998750000001,0.5702119894985674,0.739062,0.53125,0.214062,bare_numeric,45070
000011_jpg.rf.d11ded2140ded5b2f9b0711916425051,test,1,open_eye,0.214062,0.3625,0.077597475,0.5905158620689656,0.288281,0.546094,0.214062,bare_numeric,45070
000011_jpg.rf.d69ff88dadfc20a009cd7fbae2f9cd60,test,1,open_eye,0.367188,0.209375,0.07687998750000001,1.7537337313432837,0.46875,0.739062,0.367188,bare_numeric,45071
000011_jpg.rf.d69ff88dadfc20a009cd7fbae2f9cd60,test,1,open_eye,0.3625,0.214062,0.077597475,1.6934346124020143,0.453906,0.288281,0.367188,bare_numeric,45071
000014_jpg.rf.a9246b08205cbb14574d558138f758c0,test,1,open_eye,0.1125,0.035937,0.0040429125,3.1304783370899076,0.392969,0.519531,0.1125,bare_numeric,45072
000025_jpg.rf.3f4b15fefe5b969d6889ce89f3c1f148,test,1,open_eye,0.132031,0.051562,0.006807782422,2.560626042434351,0.392969,0.527344,0.195312,bare_numeric,45073
000025_jpg.rf.3f4b15fefe5b969d6889ce89f3c1f148,test,1,open_eye,0.195312,0.053906,0.010528488672000002,3.623195933662301,0.642969,0.517969,0.195312,bare_numeric,45073
000029_jpg.rf.88145498e6990e395dff223b2598b102,test,1,open_eye,0.135937,0.05,0.00679685,2.71874,0.392188,0.521094,0.154688,bare_numeric,45074
000029_jpg.rf.88145498e6990e395dff223b2598b102,test,1,open_eye,0.154688,0.047656,0.007371811327999999,3.245929158972637,0.636719,0.515625,0.154688,bare_numeric,45074
000044_jpg.rf.b1d2efa3b97ddb6920f666a5864fbb6a,test,1,open_eye,0.135937,0.060937,0.008283592969,2.2307793294714213,0.403125,0.517969,0.139063,bare_numeric,45076
000044_jpg.rf.b1d2efa3b97ddb6920f666a5864fbb6a,test,1,open_eye,0.139063,0.052344,0.007279113672,2.6567132813694023,0.623437,0.515625,0.139063,bare_numeric,45076
000058_jpg.rf.df98f2440bed24bab7213d461c8e8b39,test,1,open_eye,0.140625,0.059375,0.008349609374999999,2.368421052631579,0.379688,0.516406,0.145313,bare_numeric,45077
000058_jpg.rf.df98f2440bed24bab7213d461c8e8b39,test,1,open_eye,0.145313,0.069531,0.010103758203,2.0899023457162995,0.6125,0.513281,0.145313,bare_numeric,45077
000067_jpg.rf.1bcdf667f472de885c8125fd7a8fab89,test,1,open_eye,0.1125,0.084375,0.0094921875,1.3333333333333333,0.396094,0.508594,0.1125,bare_numeric,45078
000067_jpg.rf.1bcdf667f472de885c8125fd7a8fab89,test,1,open_eye,0.0875,0.071875,0.0062890624999999995,1.2173913043478262,0.604688,0.510156,0.1125,bare_numeric,45078
000071_jpg.rf.edff1cbf47c3003b84458a430b678300,test,1,open_eye,0.128125,0.050781,0.006506315624999999,2.5230893444398492,0.385156,0.514844,0.1375,bare_numeric,45079
000071_jpg.rf.edff1cbf47c3003b84458a430b678300,test,1,open_eye,0.1375,0.05625,0.007734375000000001,2.4444444444444446,0.617969,0.519531,0.1375,bare_numeric,45079
000083_jpg.rf.f4b44d8ec0140bd19c98f1ab0086a55f,test,1,open_eye,0.10625,0.071875,0.007636718749999999,1.4782608695652175,0.36875,0.508594,0.139844,bare_numeric,45080
000083_jpg.rf.f4b44d8ec0140bd19c98f1ab0086a55f,test,1,open_eye,0.139844,0.072656,0.010160505664,1.924741246421493,0.617969,0.511719,0.139844,bare_numeric,45080
000101_jpg.rf.c0cb0492148053b9625a8c3d5438e8dc,test,1,open_eye,0.164844,0.061719,0.010174006836,2.6708793078306514,0.383594,0.519531,0.164844,bare_numeric,45081
000101_jpg.rf.c0cb0492148053b9625a8c3d5438e8dc,test,1,open_eye,0.164844,0.086719,0.014295106836,1.9008983037166016,0.607812,0.515625,0.164844,bare_numeric,45081
000117_jpg.rf.57058295f789a6442ce44500fb7cba1d,test,1,open_eye,0.121875,0.092969,0.011330596875,1.3109208445826028,0.383594,0.5125,0.155469,bare_numeric,45082
000117_jpg.rf.57058295f789a6442ce44500fb7cba1d,test,1,open_eye,0.155469,0.06875,0.01068849375,2.2613672727272727,0.610156,0.503906,0.155469,bare_numeric,45082
000127_jpg.rf.c53a382f58e8fc9f2ea084615402df7a,test,1,open_eye,0.09375,0.040625,0.0038085937500000003,2.3076923076923075,0.389844,0.51875,0.103906,bare_numeric,45083
000127_jpg.rf.c53a382f58e8fc9f2ea084615402df7a,test,1,open_eye,0.103906,0.041406,0.004302331836,2.5094430758827224,0.619531,0.521875,0.103906,bare_numeric,45083
000145_jpg.rf.d16c1e33d653f05ce7973be40704108b,test,1,open_eye,0.15625,0.055469,0.00866703125,2.816888712614253,0.3875,0.527344,0.164062,bare_numeric,45084
000145_jpg.rf.d16c1e33d653f05ce7973be40704108b,test,1,open_eye,0.001563,0.002344,3.6636720000000003e-06,0.6668088737201364,0.565625,0.490625,0.164062,bare_numeric,45084
000145_jpg.rf.d16c1e33d653f05ce7973be40704108b,test,1,open_eye,0.164062,0.051562,0.008459364844,3.1818393390481368,0.634375,0.516406,0.164062,bare_numeric,45084
000148_jpg.rf.aa15aef44ed244c0b26e8d81add6acaa,test,1,open_eye,0.114844,0.054688,0.006280588672,2.099985371562317,0.389844,0.5125,0.114844,bare_numeric,45085
000148_jpg.rf.aa15aef44ed244c0b26e8d81add6acaa,test,1,open_eye,0.114844,0.059375,0.0068188625,1.9342147368421054,0.599219,0.502344,0.114844,bare_numeric,45085
000149_jpg.rf.838ee0bef43584de7eb57ae36a478e27,test,1,open_eye,0.117188,0.048438,0.005676352344,2.4193401874561293,0.396875,0.519531,0.117188,bare_numeric,45086
000149_jpg.rf.838ee0bef43584de7eb57ae36a478e27,test,1,open_eye,0.098437,0.061719,0.006075433203,1.5949221471507962,0.594531,0.510938,0.117188,bare_numeric,45086
000160_jpg.rf.4676aaada956f9896bdb51549997fe13,test,1,open_eye,0.148438,0.078125,0.011596718749999999,1.9000063999999999,0.414844,0.530469,0.148438,bare_numeric,45087
000160_jpg.rf.4676aaada956f9896bdb51549997fe13,test,1,open_eye,0.139063,0.078125,0.010864296874999999,1.7800064,0.604688,0.527344,0.148438,bare_numeric,45087
000175_jpg.rf.6ed9bb3ea7c1ff4643065b2b052d6517,test,1,open_eye,0.135156,0.085156,0.011509344336,1.5871576870684392,0.367188,0.503906,0.135156,bare_numeric,45088
000175_jpg.rf.6ed9bb3ea7c1ff4643065b2b052d6517,test,1,open_eye,0.132812,0.085156,0.011309738672,1.559631734698671,0.600781,0.517969,0.135156,bare_numeric,45088
000191_jpg.rf.277189d135464b48cc3d50204a254f1c,test,1,open_eye,0.173437,0.067187,0.011652711719,2.581407117448316,0.357812,0.513281,0.173437,bare_numeric,45089
000191_jpg.rf.277189d135464b48cc3d50204a254f1c,test,1,open_eye,0.152344,0.051562,0.007855161328,2.9545789534928826,0.635938,0.516406,0.173437,bare_numeric,45089
000197_jpg.rf.6f4bb698f6d5747fa2ff315a74cb3843,test,1,open_eye,0.104688,0.046875,0.00490725,2.233344,0.377344,0.510156,0.104688,bare_numeric,45090
000197_jpg.rf.6f4bb698f6d5747fa2ff315a74cb3843,test,1,open_eye,0.104688,0.05625,0.0058887,1.86112,0.601562,0.510156,0.104688,bare_numeric,45090
000215_jpg.rf.20338a0c83d76eb627b07b017daf1708,test,1,open_eye,0.146875,0.028125,0.004130859375,5.222222222222222,0.384375,0.516406,0.146875,bare_numeric,45091
000215_jpg.rf.20338a0c83d76eb627b07b017daf1708,test,1,open_eye,0.111719,0.05,0.00558595,2.23438,0.61875,0.50625,0.146875,bare_numeric,45091
000228_jpg.rf.14d9c670d04e13dec72d6767a1a328cb,test,1,open_eye,0.114062,0.032031,0.0036535199219999994,3.5609877930754585,0.379688,0.521094,0.120313,bare_numeric,45092
000228_jpg.rf.14d9c670d04e13dec72d6767a1a328cb,test,1,open_eye,0.120313,0.036719,0.004417773047,3.2765870530243197,0.627344,0.525781,0.120313,bare_numeric,45092
000243_jpg.rf.de9a125bf968e7620a743b5d16050525,test,1,open_eye,0.09375,0.064062,0.006005812499999999,1.4634260560082422,0.424219,0.5125,0.121094,bare_numeric,45093
000243_jpg.rf.de9a125bf968e7620a743b5d16050525,test,1,open_eye,0.121094,0.070312,0.008514361328,1.722238024803732,0.60625,0.496094,0.121094,bare_numeric,45093
000254_jpg.rf.d7b0cb5a5aad72e91fdc477d50771ea9,test,1,open_eye,0.183594,0.060156,0.011044280664000001,3.0519648912826653,0.365625,0.5125,0.183594,bare_numeric,45094
000254_jpg.rf.d7b0cb5a5aad72e91fdc477d50771ea9,test,1,open_eye,0.164844,0.058594,0.009658869336,2.813325596477455,0.632031,0.519531,0.183594,bare_numeric,45094
000255_jpg.rf.3e1efa24d944d18cdf1eea7a302bf80f,test,1,open_eye,0.103125,0.08125,0.00837890625,1.2692307692307692,0.380469,0.516406,0.11875,bare_numeric,45095
