image_id,source_dataset,original_path,final_path,subject_id,video_id,session_id,split,visual_group_id,class_count,classes_present,n_closed,n_open,n_yawn,image_width,image_height,max_eye_box_width,quality_status,duplicate_status,annotation_status,lighting_condition,gray_flag,brightness,blur_var,blur_status,glasses_status,reason_code,reason
000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e,bare_numeric,C:\mini_yolo\dataset\images\train\000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e.jpg,C:\mini_yolo\dataset_final_v1\images\train\000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e.jpg,unknown,unknown,unknown,train,2,2,open_eye,0,2,0,640,640,0.1023,ok,unique,eye_scale,normal_daylight,rgb,146.86,594.26,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_769_jpg.rf.68b26d82e030a0e67c5415bbb81eabf0,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_769_jpg.rf.68b26d82e030a0e67c5415bbb81eabf0.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_769_jpg.rf.68b26d82e030a0e67c5415bbb81eabf0.jpg,unknown,unknown,unknown,train,38591,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,167.79,51.03,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_769_jpg.rf.b9ebfe9431e0d8ee95c55af6370d5640,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_769_jpg.rf.b9ebfe9431e0d8ee95c55af6370d5640.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_769_jpg.rf.b9ebfe9431e0d8ee95c55af6370d5640.jpg,unknown,unknown,unknown,train,38591,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,189.1,48.51,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_76_jpg.rf.28ff1fba0330cd858cccca471e88c756,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_76_jpg.rf.28ff1fba0330cd858cccca471e88c756.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_76_jpg.rf.28ff1fba0330cd858cccca471e88c756.jpg,unknown,unknown,unknown,train,38593,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,80.33,121.58,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_76_jpg.rf.5d4c6c2e33aceed3ec6492acefd82107,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_76_jpg.rf.5d4c6c2e33aceed3ec6492acefd82107.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_76_jpg.rf.5d4c6c2e33aceed3ec6492acefd82107.jpg,unknown,unknown,unknown,train,38593,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,80.33,121.58,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_772_jpg.rf.0ddb4d3935a58e09e2c90d8e7d74c7f8,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_772_jpg.rf.0ddb4d3935a58e09e2c90d8e7d74c7f8.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_772_jpg.rf.0ddb4d3935a58e09e2c90d8e7d74c7f8.jpg,unknown,unknown,unknown,train,38594,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,85.47,155.11,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_773_jpg.rf.8d86027b41ae522ff7d68683876d24fb,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_773_jpg.rf.8d86027b41ae522ff7d68683876d24fb.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_773_jpg.rf.8d86027b41ae522ff7d68683876d24fb.jpg,unknown,unknown,unknown,train,38595,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,122.49,91.48,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_774_jpg.rf.36e1396a819a34abb398ebd6b72c40cd,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_774_jpg.rf.36e1396a819a34abb398ebd6b72c40cd.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_774_jpg.rf.36e1396a819a34abb398ebd6b72c40cd.jpg,unknown,unknown,unknown,train,38596,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,111.85,39.98,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_774_jpg.rf.e144ec2a0f8c7e349b846fe52b89591b,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_774_jpg.rf.e144ec2a0f8c7e349b846fe52b89591b.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_774_jpg.rf.e144ec2a0f8c7e349b846fe52b89591b.jpg,unknown,unknown,unknown,train,38597,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,88.84,39.71,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_775_jpg.rf.420a218f651beeb4c4fa6d260e94872a,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_775_jpg.rf.420a218f651beeb4c4fa6d260e94872a.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_775_jpg.rf.420a218f651beeb4c4fa6d260e94872a.jpg,unknown,unknown,unknown,train,38598,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,99.5,77.0,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_776_jpg.rf.03581356389b50bd389490c7794137ef,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_776_jpg.rf.03581356389b50bd389490c7794137ef.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_776_jpg.rf.03581356389b50bd389490c7794137ef.jpg,unknown,unknown,unknown,train,38599,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,165.36,86.43,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_778_jpg.rf.380ef10b1062fd444687d5112d9bc292,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_778_jpg.rf.380ef10b1062fd444687d5112d9bc292.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_778_jpg.rf.380ef10b1062fd444687d5112d9bc292.jpg,unknown,unknown,unknown,train,38600,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,night_or_very_low_light,rgb,59.35,80.01,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_778_jpg.rf.d2ecd4980d7099fc338f98490cce8cc9,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_778_jpg.rf.d2ecd4980d7099fc338f98490cce8cc9.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_778_jpg.rf.d2ecd4980d7099fc338f98490cce8cc9.jpg,unknown,unknown,unknown,train,38601,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,96.87,89.97,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_781_jpg.rf.3a85423b3a461eaa9e27ff6f82e6c3bc,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_781_jpg.rf.3a85423b3a461eaa9e27ff6f82e6c3bc.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_781_jpg.rf.3a85423b3a461eaa9e27ff6f82e6c3bc.jpg,unknown,unknown,unknown,train,38603,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,135.51,51.36,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_781_jpg.rf.ce0d57fd3935b7f6c263ae0a9490d117,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_781_jpg.rf.ce0d57fd3935b7f6c263ae0a9490d117.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_781_jpg.rf.ce0d57fd3935b7f6c263ae0a9490d117.jpg,unknown,unknown,unknown,train,38603,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,82.99,42.78,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_785_jpg.rf.65390a98327b6d3b70e05632f4893d0a,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_785_jpg.rf.65390a98327b6d3b70e05632f4893d0a.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_785_jpg.rf.65390a98327b6d3b70e05632f4893d0a.jpg,unknown,unknown,unknown,train,38604,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,183.34,56.85,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_785_jpg.rf.cb276eb9c0d8b4248a26c280a3ead18b,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_785_jpg.rf.cb276eb9c0d8b4248a26c280a3ead18b.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_785_jpg.rf.cb276eb9c0d8b4248a26c280a3ead18b.jpg,unknown,unknown,unknown,train,38605,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,bright_or_backlit,rgb,228.33,43.86,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_787_jpg.rf.7861e8a03f57a003f36e36d41c3701ca,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_787_jpg.rf.7861e8a03f57a003f36e36d41c3701ca.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_787_jpg.rf.7861e8a03f57a003f36e36d41c3701ca.jpg,unknown,unknown,unknown,train,38607,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,150.96,47.42,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_787_jpg.rf.88d6089832aa6936691adc487cf1f878,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_787_jpg.rf.88d6089832aa6936691adc487cf1f878.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_787_jpg.rf.88d6089832aa6936691adc487cf1f878.jpg,unknown,unknown,unknown,train,38607,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,92.55,43.34,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_789_jpg.rf.0898ea7e18e1f4e9dcafaa9900efc6a7,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_789_jpg.rf.0898ea7e18e1f4e9dcafaa9900efc6a7.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_789_jpg.rf.0898ea7e18e1f4e9dcafaa9900efc6a7.jpg,unknown,unknown,unknown,train,38609,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,121.32,80.76,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_789_jpg.rf.b567208d15cbfe0feb4f87f88943cf37,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_789_jpg.rf.b567208d15cbfe0feb4f87f88943cf37.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_789_jpg.rf.b567208d15cbfe0feb4f87f88943cf37.jpg,unknown,unknown,unknown,train,38609,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,157.24,89.54,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_790_jpg.rf.9040122986157e5d6791243768dd4ac0,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_790_jpg.rf.9040122986157e5d6791243768dd4ac0.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_790_jpg.rf.9040122986157e5d6791243768dd4ac0.jpg,unknown,unknown,unknown,train,38610,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,131.71,139.14,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_791_jpg.rf.8499026c555f4c9e75bcca5912bdf7ad,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_791_jpg.rf.8499026c555f4c9e75bcca5912bdf7ad.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_791_jpg.rf.8499026c555f4c9e75bcca5912bdf7ad.jpg,unknown,unknown,unknown,train,38611,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,71.39,110.59,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_791_jpg.rf.ea8957fc83a061dfd90c31e2683eac1d,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_791_jpg.rf.ea8957fc83a061dfd90c31e2683eac1d.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_791_jpg.rf.ea8957fc83a061dfd90c31e2683eac1d.jpg,unknown,unknown,unknown,train,38612,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,107.17,132.62,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_794_jpg.rf.5b387c3fe023334b3f2aed508501816a,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_794_jpg.rf.5b387c3fe023334b3f2aed508501816a.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_794_jpg.rf.5b387c3fe023334b3f2aed508501816a.jpg,unknown,unknown,unknown,train,38613,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,134.88,32.03,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_794_jpg.rf.a4802da8aa877af6c2e7098db926040e,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_794_jpg.rf.a4802da8aa877af6c2e7098db926040e.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_794_jpg.rf.a4802da8aa877af6c2e7098db926040e.jpg,unknown,unknown,unknown,train,38614,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,109.17,31.58,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_796_jpg.rf.96c3afc13926fd319f22c71811740e09,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_796_jpg.rf.96c3afc13926fd319f22c71811740e09.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_796_jpg.rf.96c3afc13926fd319f22c71811740e09.jpg,unknown,unknown,unknown,train,38616,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,84.26,49.98,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_796_jpg.rf.df05af3030d9626e7bb70a4b7ae9f1e3,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_796_jpg.rf.df05af3030d9626e7bb70a4b7ae9f1e3.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_796_jpg.rf.df05af3030d9626e7bb70a4b7ae9f1e3.jpg,unknown,unknown,unknown,train,38616,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,74.34,49.57,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_799_jpg.rf.540910eb80bc46149b843aeee63cd463,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_799_jpg.rf.540910eb80bc46149b843aeee63cd463.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_799_jpg.rf.540910eb80bc46149b843aeee63cd463.jpg,unknown,unknown,unknown,train,38617,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,169.73,55.65,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_79_jpg.rf.2a88e80a32daf77f46b59431c57d3372,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_79_jpg.rf.2a88e80a32daf77f46b59431c57d3372.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_79_jpg.rf.2a88e80a32daf77f46b59431c57d3372.jpg,unknown,unknown,unknown,train,38619,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,91.64,95.42,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_79_jpg.rf.370d11e07ddc0e23d9fc77fa1026fef7,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_79_jpg.rf.370d11e07ddc0e23d9fc77fa1026fef7.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_79_jpg.rf.370d11e07ddc0e23d9fc77fa1026fef7.jpg,unknown,unknown,unknown,train,38619,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,117.75,103.07,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_7_jpg.rf.565bbba39a09453fe5b909a3856bc66b,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_7_jpg.rf.565bbba39a09453fe5b909a3856bc66b.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_7_jpg.rf.565bbba39a09453fe5b909a3856bc66b.jpg,unknown,unknown,unknown,train,38620,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,128.42,73.06,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_7_jpg.rf.d29f765953eebc7c36e431894eb5d3f1,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_7_jpg.rf.d29f765953eebc7c36e431894eb5d3f1.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_7_jpg.rf.d29f765953eebc7c36e431894eb5d3f1.jpg,unknown,unknown,unknown,train,38621,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,101.62,69.86,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_800_jpg.rf.6c0bb4048402077cb1ed64b8ed02224e,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_800_jpg.rf.6c0bb4048402077cb1ed64b8ed02224e.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_800_jpg.rf.6c0bb4048402077cb1ed64b8ed02224e.jpg,unknown,unknown,unknown,train,38622,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,142.8,78.24,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_802_jpg.rf.0fb145eacd315ffa8d60443248a00662,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_802_jpg.rf.0fb145eacd315ffa8d60443248a00662.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_802_jpg.rf.0fb145eacd315ffa8d60443248a00662.jpg,unknown,unknown,unknown,train,38623,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,156.17,55.78,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_802_jpg.rf.5520ee3a8e60565462bce363f2af1cb5,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_802_jpg.rf.5520ee3a8e60565462bce363f2af1cb5.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_802_jpg.rf.5520ee3a8e60565462bce363f2af1cb5.jpg,unknown,unknown,unknown,train,38624,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,143.64,57.26,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_803_jpg.rf.1de7c14542c9881702e585983c95d423,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_803_jpg.rf.1de7c14542c9881702e585983c95d423.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_803_jpg.rf.1de7c14542c9881702e585983c95d423.jpg,unknown,unknown,unknown,train,38626,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,162.52,96.97,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_803_jpg.rf.c78c0585599bafa3d9bbd6037502e9f5,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_803_jpg.rf.c78c0585599bafa3d9bbd6037502e9f5.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_803_jpg.rf.c78c0585599bafa3d9bbd6037502e9f5.jpg,unknown,unknown,unknown,train,38626,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,bright_or_backlit,rgb,207.52,72.3,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_808_jpg.rf.759281fe65437de7da743d1caf3a4f65,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_808_jpg.rf.759281fe65437de7da743d1caf3a4f65.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_808_jpg.rf.759281fe65437de7da743d1caf3a4f65.jpg,unknown,unknown,unknown,train,38627,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,152.51,142.53,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_809_jpg.rf.e98951edfa5c4686f5073728c6067206,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_809_jpg.rf.e98951edfa5c4686f5073728c6067206.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_809_jpg.rf.e98951edfa5c4686f5073728c6067206.jpg,unknown,unknown,unknown,train,38628,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,104.87,29.98,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_80_jpg.rf.e918acc06e8462e19ec7a02d08cc5b87,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_80_jpg.rf.e918acc06e8462e19ec7a02d08cc5b87.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_80_jpg.rf.e918acc06e8462e19ec7a02d08cc5b87.jpg,unknown,unknown,unknown,train,38629,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,125.99,146.43,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_810_jpg.rf.09265e69f3d4a0d90eb08dc9fc7947b1,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_810_jpg.rf.09265e69f3d4a0d90eb08dc9fc7947b1.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_810_jpg.rf.09265e69f3d4a0d90eb08dc9fc7947b1.jpg,unknown,unknown,unknown,train,38631,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,155.65,98.03,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_810_jpg.rf.b7796d73ebdd59d5c9bca5e102131159,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_810_jpg.rf.b7796d73ebdd59d5c9bca5e102131159.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_810_jpg.rf.b7796d73ebdd59d5c9bca5e102131159.jpg,unknown,unknown,unknown,train,38631,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,bright_or_backlit,rgb,202.2,74.18,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_811_jpg.rf.6cfce8af4bb12f3bd598d49b37e781d1,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_811_jpg.rf.6cfce8af4bb12f3bd598d49b37e781d1.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_811_jpg.rf.6cfce8af4bb12f3bd598d49b37e781d1.jpg,unknown,unknown,unknown,train,38632,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,bright_or_backlit,rgb,194.28,74.67,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_811_jpg.rf.c046f6279cf46ce0917d48faa1e24952,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_811_jpg.rf.c046f6279cf46ce0917d48faa1e24952.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_811_jpg.rf.c046f6279cf46ce0917d48faa1e24952.jpg,unknown,unknown,unknown,train,38633,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,151.07,89.14,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_812_jpg.rf.9992120785a68b8bcbe5356caf620094,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_812_jpg.rf.9992120785a68b8bcbe5356caf620094.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_812_jpg.rf.9992120785a68b8bcbe5356caf620094.jpg,unknown,unknown,unknown,train,38634,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,168.05,121.86,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_813_jpg.rf.249463c06124107b3664df4e2720e846,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_813_jpg.rf.249463c06124107b3664df4e2720e846.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_813_jpg.rf.249463c06124107b3664df4e2720e846.jpg,unknown,unknown,unknown,train,38635,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,112.09,37.37,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_813_jpg.rf.64e060358c49e7904c5be4ffdd97e302,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_813_jpg.rf.64e060358c49e7904c5be4ffdd97e302.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_813_jpg.rf.64e060358c49e7904c5be4ffdd97e302.jpg,unknown,unknown,unknown,train,38636,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,92.09,37.28,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_816_jpg.rf.e9cbd4eeb12f9365430898ae8fc77082,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_816_jpg.rf.e9cbd4eeb12f9365430898ae8fc77082.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_816_jpg.rf.e9cbd4eeb12f9365430898ae8fc77082.jpg,unknown,unknown,unknown,train,38638,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,80.65,116.53,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_816_jpg.rf.f644b555006dbf01116e554235028bb2,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_816_jpg.rf.f644b555006dbf01116e554235028bb2.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_816_jpg.rf.f644b555006dbf01116e554235028bb2.jpg,unknown,unknown,unknown,train,38638,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,136.66,135.75,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_818_jpg.rf.117f4505f80b86a0e660fbb0b498efc4,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_818_jpg.rf.117f4505f80b86a0e660fbb0b498efc4.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_818_jpg.rf.117f4505f80b86a0e660fbb0b498efc4.jpg,unknown,unknown,unknown,train,38640,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,132.36,67.28,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
